Company Name,Tags,Phone,Address
Oriental Travel & Amusement Investment Holding Ltd,娛樂事業, 2887 2001,"69 Jervois St, Sheung Wan"
Pure Solutions (Asia) Ltd,娛樂事業, 2553 1719,"Oceanic Ind Centre, Ap Lei Chau"
Tiger Gate Entertainment Ltd,娛樂事業, 2239 6000,"Kwun Tong Harbour Plaza, Kwun Tong"
Wow Music Ltd,娛樂事業, 3741 1033,"Milton Mans, Tsim Sha Tsui"
中青基業集團有限公司,娛樂事業, 3576 3309,灣仔 告士打道200號銀基中心17樓 1701室
中國3D數碼娛樂有限公司,娛樂事業, 2892 7859,灣仔 摩利臣山道9號天樂廣場1樓及2樓
世紀建業(集團)有限公司,娛樂事業, 2525 2669,上環 干諾道中168-200號信德中心西翼34樓3403-3404室
永利澳門有限公司,娛樂事業, (853) 2888 9966,灣仔 皇后大道東1號太古廣場3期28樓
奇藝匯娛樂製作有限公司,"表演節目服務,功夫,沙畫,財神,電光鼓,雜技,魔術,變衣,變臉", 2519 8015,屯門 石排頭路7號德雅工業中心10樓B-1室
Faust Internatl Ltd,表演節目服務, 2547 9114,"Nan Dao Coml Bldg, Sheung Wan"
On Stage Production & Consultant Ltd,表演節目服務, 2237 6980,觀塘 Mg Tower
Wai Wah Hong,表演節目服務, 2566 9175,"Pak Sha Tsuen, Yuen Long"
亞波羅制作有限公司,表演節目服務, 2342 0878,九龍灣 順發工業大廈
星盈制作室,表演節目服務, 2598 8028,灣仔 誌寶大廈
香港演藝制作有限公司,表演節目服務, 2723 7233,九龍灣 美羅中心
Dakki Productions,表演節目服務, 2866 6800,"Elegance Hse, North Point"
Dancefloor,表演節目服務, 3152 2558,"Wing Hing Ind Bldg, Tsuen Wan"
Sharp Performing & Production Co,表演節目服務, 2452 2114,"Wing Hin Fty Bldg, San Po Kong"
海汛工程公司,表演節目服務, 2456 1628,元朗新田 牛潭尾村
萬利寶演出工程有限公司,表演節目服務, 2346 6982,油塘 油塘工業城
i-shop.com.hk,光碟、影碟及錄影帶─租售, 2660 0755,沙田 九廣鐵路沙田第一城站
Music Gallery,光碟、影碟及錄影帶─租售, 2987 7869,"DB Plaza, Discovery Bay"
Profit Land Trdg Co,光碟、影碟及錄影帶─租售, 2312 1637,"Hart Avenue Plaza, Tsim Sha Tsui"
溢聲唱片有限公司 ,光碟、影碟及錄影帶─租售, 2672 2638,荃灣 荃灣城市中心
Digital Hi-Vi Pro Shop,光碟、影碟及錄影帶─租售, 2332 6326,"Prosperity Shopping Centre, Mong Kok"
Fo Wo Laser & Viedo Centre,光碟、影碟及錄影帶─租售, 2654 8753,"Plover Cove Gdn Coml Complex, Tai Po"
Izone,光碟、影碟及錄影帶─租售, 2562 7168,"Fitfort, North Point"
Lazer World,光碟、影碟及錄影帶─租售, 2553 3685,"ABBA Coml Bldg, Aberdeen"
Lee Mo Ying Dalle,光碟、影碟及錄影帶─租售, 2683 0898,"Union Plaza Coml Complex, Fanling"
Music Bastion,光碟、影碟及錄影帶─租售, 3591 8910,"Raleigh Centre, Fanling"
Sky Music,光碟、影碟及錄影帶─租售, 2780 5680,"Sino Centre, Mong Kok"
Tso Suk Ming,光碟、影碟及錄影帶─租售, 2348 8311,"Aberdeen Centre, Aberdeen"
Vcd World Co,光碟、影碟及錄影帶─租售, 2391 3178,"Argyle Hse, Mong Kok"
海王國際集團有限公司,遊覽觀光, 2330 0333,中區 干諾道中168-200號信德中心西座18樓1807室
新達客運有限公司,遊覽觀光, 2836 3083,紅磡 合誠商業大廈
大巴士(香港)有限公司,遊覽觀光, 2167 8995,中區 中區
洋紫荊維港遊,遊覽觀光, 2802 2886,北角 渣華道108
千勣企業有限公司,光碟、影碟發行, 2361 3111,長沙灣 楊耀松第六工業大廈
Centennial Ventures Ltd,渡假場所, 2984 0087,"Tung Wan Tau Tsuen, Mui Wo"
Tai Tong Organic Valley Co Ltd,渡假場所, 2473 3818,"Tai Tong Tsuen, Yuen Long"
保良局賽馬會大棠渡假村,渡假場所, 2478 1332,元朗 大棠山路
Boutique Hotel,渡假場所, 2338 6222,"3 Essex Cres, Kowloon Tong"
Cheung Chau Cottage Resort,渡假場所, 2981 3201,"Au Tau Tsuen, Clear Water Bay"
Club Mediterranee (Club Med) HK Ltd,渡假場所, 3111 9388,灣仔 Fortis Bank Tower
Sun Rise Holiday Resort Ltd,渡假場所, 2982 2626,"15A Yung Shue Wan Main St, Lamma Island"
海濤渡假屋,渡假場所, 2388 5633,旺角 信和中心
烏溪沙青年新村,渡假場所, 2642 9420,馬鞍山 青年會烏溪沙青年新村
高陛渡假屋,渡假場所, 2984 1139,梅窩 梅窩
國際騎術中心,渡假場所, 2488 0828,元朗八鄉 打石湖
康銀渡假屋,渡假場所, 2981 6623,長洲 
Dynasty Mgt Ltd,酒店管理, 2545 2211,"Gee Chang Hong Centre, Wong Chuk Hang"
Furama Hotels & Resorts Internatl Ltd,酒店管理, 2216 5500,"Cheung Sha Wan Plaza, Cheung Sha Wan"
Hospitality Marketing Concepts (HK) Ltd,酒店管理, 2301 2007,尖沙咀 1 Chatham Rd S
Magnificent Hotel Investments Ltd,酒店管理, 2525 3788,中區 Shun Ho Tower
上海錦江國際酒店(集團)股份有限公司,酒店管理, 2803 7189,上環 干諾道中200號信德中心西翼32樓3203室
信和酒店(集團)有限公司,酒店管理, 2132 8528,尖沙咀 梳士巴利道尖沙咀中心12樓
香格里拉(亞洲)有限公司,酒店管理, 2525 9146,中區 添美道1號中信大廈21樓
逍遙遊公司,"船艇遊覽及租賃,24小時電船,Boat Rental,boat,客船租賃,租遊艇,遊船河,遊艇", 2770 8066,旺角 彌敦道582-592號信和中心13樓1302B室
香港中遠酒店管理有限公司 ,酒店管理, 2872 7868,堅尼地城 益豐花園
朗廷酒店投資有限公司,酒店管理, 2186 2500,灣仔 港灣道23號鷹君中心3樓
瑞雅酒店業管理有限公司,酒店管理, 2836 5555,灣仔 資本中心
廣域理念有限公司,酒店管理, 2526 4333,尖沙咀 金巴利道40
Hilton Internatl Co,酒店管理, 2846 6857,"Admiralty Centre, Wan Chai"
Horwath Consulting Servs Asia Pac,酒店管理, 2524 6073,"Central Plaza, Wan Chai"
聲威實業有限公司,"船艇遊覽及租賃,渡輪", 2555 9269,香港仔 利群商業大廈
Boatpeople Centre,船艇遊覽及租賃, 2337 6884,"Wah Shing Centre, Kwun Tong"
陽光旅遊有限公司,船艇遊覽及租賃, 2723 3608,旺角 威達商業大廈
實德環球有限公司,船艇遊覽及租賃, 3101 8668,灣仔 港灣道23號鷹君中心16樓1601-1602室及1608-1610室
榮豐聯合控股有限公司,船艇遊覽及租賃, 2836 6801,灣仔 告士打道200號12樓
維京遊艇有限公司,船艇遊覽及租賃, 2576 8992,北角 上潤中心
Bluefin Sea Sports Ltd,船艇遊覽及租賃, 2806 8660,觀塘 Kwun Tong Ind Centre
Efficient Ofc (HK) Ltd,船艇遊覽及租賃, 2342 1638,"Un Chau St Est, Sham Shui Po"
Laissez Motorboat Co Ltd,船艇遊覽及租賃, 2384 7428,"Yau Ma Tei, Yau Ma Tei"
Ming Lee Motorboat Co,船艇遊覽及租賃, 2540 8587,"Sea View Mans, Sheung Wan"
永業船務運輸有限公司,船艇遊覽及租賃, 2300 1816,香港仔 匯賢大廈
生利士多,船艇遊覽及租賃, 2660 5402,大埔 大尾篤
城市e-Solutions有限公司,"投資公司,酒店訂房服務", 2827 7668,灣仔 港灣道23號鷹君中心28樓2803室
錦江集團國際訂房中心,酒店訂房服務, 2857 5808,上環 信德中心
China Hotels Reservation Centre,酒店訂房服務, 2536 4488,灣仔 Radio City
Triangle Japan DMC Ltd,酒店訂房服務, 2367 8008,"Lokville Coml Bldg, Tsim Sha Tsui"
香格里拉飯店集團訂房部,酒店訂房服務, 2599 3888,灣仔 中信大廈
旅域(中國)旅遊,酒店訂房服務, 2566 5125,北角 昌盛洋樓
高仕環球酒店訂房服務有限公司,酒店訂房服務, 2522 6681,尖沙咀 赫德道8
新星旅遊有限公司,酒店訂房服務, 2311 8948,尖沙咀 長利商業大廈
Four Seasons Hotels,酒店訂房服務,1800968385,
Crystal 5D Technologies Limited,"Information Technology,互動媒體服務", 2157 1846,金鐘 力寶中心
Digisalad Ltd,互動媒體服務, 2970 2855,"TML Tower, Tsuen Wan"
Voglia.com Ltd,互動媒體服務, 2808 2812,"Officeplus@Wan Chai, Wan Chai"
中國七星控股有限公司,互動媒體服務, 2802 8188,灣仔 告士打道56號東亞銀行港灣中心11樓A02室
MIH Ming He Holdings Ltd,互動媒體服務, 2202 5600,金鐘 Lippo Centre Tower Two
溢大有限公司,互動媒體服務, 2174 0452,荃灣 金熊工業中心
電訊盈科企業方案有限公司,互動媒體服務, 2296 8818,大角咀 海輝道8號浪澄灣商業廣場2樓
華藝酒店供應有限公司,酒店設備及用品, 2735 0532,油麻地 柯士甸道29
Guest Supply Asia Ltd,酒店設備及用品, 2808 4133,灣仔 Aon Ins Tower
公啟行,酒店設備及用品, 2544 1503,上環 安榮大廈
明輝亞太有限公司,酒店設備及用品, 2455 4800,屯門 美基工業大廈
東鷹(亞洲)有限公司,酒店設備及用品, 2796 8262,沙田 華樂工業中心
金港酒店用品廠,酒店設備及用品, 2389 6638,觀塘 成運工業大廈
偉時酒店供應有限公司,酒店設備及用品, 2811 9912,北角 科匯中心
新西方酒店用品有限公司,酒店設備及用品, 2744 0066,長沙灣 九龍廣場
CEC Catering Equip Co Ltd,酒店設備及用品, 2757 3410,"Unify Coml Ind Bldg, Kwun Tong"
Global Hotelware Ltd,酒店設備及用品, 2557 8122,荃灣 Mei Kei Ind Bldg
Hospitality Purchasing GP Internatl HK Ltd,酒店設備及用品, 3607 9200,"EIB Centre, Sheung Wan"
Leung Shing Cheung Hop Kee,酒店設備及用品, 2855 7920,"Hing Wai Ind Centre, Aberdeen"
Matrix Internatl Enterprises Co Ltd,酒店設備及用品, 2376 1688,"Prosperity Centre, Mong Kok"
A & M Hostel Centre,渡假屋, 2503 0000,貝澳 Lo Wai Tsuen
Mak Kam Ming,渡假屋, 2981 8267,"11A Pak She Praya Rd, Cheung Chau"
文麗華酒店,渡假屋, 2982 0220,南丫島 寶華園
好景渡假屋,渡假屋, 2981 9713,長洲 
海景渡假屋,渡假屋, 2986 9368,長洲 新興海傍街97
雅景渡假公司,渡假屋, 2332 9718,長洲 北社海傍路13D
輝煌假期公司,渡假屋, 2984 2662,梅窩 梅窩碼頭
海逸國際酒店集團,"酒店─香港以內,hong kong hotel", 2123 1845,紅磡 德豐街22號海濱廣場二座8樓813室
旺角賓館,酒店─香港以內, 2385 1962,旺角 西洋菜南街24號榮華大樓3字樓24室
218 Apartment,酒店─香港以內, 3665 3066,灣仔 軒尼詩道218號
338 Apartment,酒店─香港以內, 2338 6388,上環 皇后大道中338號
8度海逸酒店,酒店─香港以內, 2126 1988,土瓜灣 九龍城道199號
Chi Residences ,酒店─香港以內, 3406 9888,油麻地 上海街279號
Citadines Hongkong Tsimshatsui Ashley,酒店─香港以內, 2262 3062,"尖沙咀 亞士厘道18號Ashley 18, 5-21字樓"
Courtyard By Marriott Hong Kong ,酒店─香港以內, 3717 8888,西營盤 干諾道西167號天津大廈
Domus Queen's ,酒店─香港以內, 2804 6188,上環 皇后大道西123號
Equinox Mercury,酒店─香港以內, 9388 4262,"北角 水星街23號地下(部份), 1-26字樓(4, 14& 24字樓除外)"
FSR Internatl Hotels Ltd,酒店─香港以內, 2366 3361,中區 Man Cheung Bldg
Greenroll Ltd,酒店─香港以內, 2918 1477,"Central District, Central District"
Hankow Hotel,酒店─香港以內, 3691 9021,"Ma's Bldg, Tsim Sha Tsui"
Air Logistics Ltd,航空公司, 2328 0260,長沙灣 Cheung Sha Wan Plaza
Cathay Pac Servs Ltd,航空公司, 2767 9000,"Chun Wan Rd N, Chek Lap Kok"
Jet Aviation Business Jets (HK) Ltd,航空公司, 2215 3833,東涌 Citygate
United Airlines Inc,航空公司, 2122 8264,"Chek Lap Kok, Chek Lap Kok"
大韓航空,航空公司, 8100 3708,尖沙咀東 南洋中心
中國東方航空股份公司香港營業部,航空公司, 2861 1898,灣仔 統一中心
以色列航空公司,航空公司, 2380 3362,金鐘 力寶中心1座
全日本空輸株式會社,航空公司, 2810 7100,尖沙咀 港威大廈
法國航空,航空公司, 2501 9433,灣仔 大道東248
俄羅斯航空,航空公司, 2537 2611,灣仔 捷利中心
南非航空公司,航空公司, 2877 3277,中區 大道中100
Grs Corp Ltd,旅遊詢問處, 2311 0746,觀塘 Lladro Centre
Tourism & Events Queensland,旅遊詢問處, 2598 4793,"Sun Hung Kai Centre, Wan Chai"
金界控股有限公司,旅遊詢問處, 2877 3918,灣仔 港灣道18號中環廣場28樓2806室
馬來西亞旅遊促進局,旅遊詢問處, 2528 5810,灣仔 馬來西亞大廈
Expedia Asia Pac Ltd,旅遊詢問處, 3607 5700,"The Center, Central District"
Heavens Portfolio HK Ltd,旅遊詢問處, 2571 3018,"87 King's Rd, North Point"
Singapore Tourism Board,旅遊詢問處, 2598 1040,"Central Plaza, Wan Chai"
天和亞洲有限公司,旅遊詢問處, 2857 5767,上環 信德中心
日本觀光振興會,旅遊詢問處, 2968 5688,北角 泓富產業千禧廣場
香港旅遊發展局,旅遊詢問處, 2807 6543,北角 
香港旅遊業議會,旅遊詢問處, 2969 8188,北角 北角城中心
泰國政府旅遊局,旅遊詢問處, 2868 0732,中區 大道中39
國際華商觀光協會,旅遊詢問處, 2301 2293,旺角 好景商業中心
新輝旅運公司,"旅遊車─租賃,Travel Bus,員工巴士,旅遊巴,旅遊巴士,旅遊巴租賃,校車,校車服務", 2886 2891,筲箕灣 南安街83號海安商業中心13樓B及C至
萬利來旅遊有限公司,"旅遊車─租賃,中港車,房車,花車,旅遊巴,校車服務,租車,商務車,接載租賃,機場接送,觀光車", 2725 6222,長沙灣 青山道588-592號永盛工業大廈12樓1203室
百利旅運公司,"旅遊車─租賃,24座旅遊巴,Coaches,巴士,旅遊巴,旅遊巴公司,旅遊巴租賃,旅遊車", 2667 0688,大埔 廣福道126-138號金松樓6樓6號室
飛龍巴士公司,"旅遊車─租賃,中港車,中港租車,花車,旅遊巴,租車服務,機場接送", 2127 4892,紅磡 馬頭圍道37-39號紅磡商業中心B座5樓508室
強記旅運有限公司,"Coach,旅遊車─租賃", 2396 2088,荃灣 美環街1號時貿中心9樓5室
利坤旅遊有限公司,"旅遊車─租賃,Coach,旅遊巴,旅遊巴士,旅遊巴租賃,旅遊車,旅遊車租賃", 2448 1038,元朗 青山公路洪水橋段600號尚城洋房10號屋
新世界旅運有限公司,"旅遊車─租賃,Bus,Coach,Coaches,巴士租賃,旅遊巴,旅遊車", 2497 4621,青衣 灝景灣
Abc Touring Car Co Ltd,旅遊車─租賃, 2310 1202,"The Metropolis, Hung Hom"
Chun Wo Bus Servs Ltd,旅遊車─租賃, 2635 6298,土瓜灣 Brill Plaza
Ever Pioneer Ltd,旅遊車─租賃, 2428 8878,"3 Wing Fong Rd, Kwai Chung"
Sun Kong Tourist Bus Co Ltd,旅遊車─租賃, 2560 6811,"Manson Ind Bldg, Shau Kei Wan"
文浩旅遊巴士公司,旅遊車─租賃, 2383 1887,新蒲崗 越秀廣場
合眾旅遊車有限公司,旅遊車─租賃, 2426 3178,將軍澳 慧安園商場
Macau Legend Devlpmnt (HK) Ltd,酒店─香港以外, 2333 1113,"Shun Tak Centre, Sheung Wan"
大倉酒店香港辨事處,酒店─香港以外, 2895 1717,觀塘 觀塘道378
金利豐金融集團有限公司,"酒店─香港以外,集團公司", 2298 6200,中區 港景街1號國際金融中心1期28樓2801室
美國凱撒皇宮大酒店集團,酒店─香港以外, 2528 1731,尖沙咀東 尖沙咀中心
英皇娛樂酒店有限公司,酒店─香港以外, 2835 6688,灣仔 軒尼詩道288號英皇集團中心28樓
財神酒店,酒店─香港以外, 2517 3728,上環 信德中心
激成投資(香港)有限公司,酒店─香港以外, 2543 3345,上環 干諾道中200號信德中心西座29樓2902室
十六浦度假村酒店管理有限公司,酒店─香港以外, 2108 4618,上環 信德中心
永利澳門酒店,酒店─香港以外,800966963,中區 歷山大廈
飛通集團有限公司,酒店─香港以外, 2802 1088,灣仔 信和廣場
珠海度假村酒店,酒店─香港以外, 2906 4669,上環 信德中心
凱萊國際酒店有限公司,酒店─香港以外, 2833 0298,灣仔 鵬利中心
澳門星際酒店,酒店─香港以外, 3169 3322,上環 信德中心
香港旅館,賓館, 2392 6868,銅鑼灣 百德新街37-47號百德大廈C座2字樓C1室及3字樓A座A1室
翠雅山房,旅舍, 2100 2888,荔枝角 青山道800
Homy Group Ltd,旅舍, 2312 7818,"Windsor Mans, Tsim Sha Tsui"
Hua Hing Guest Hse,旅舍, 2721 7135,"Mirador Mans, Tsim Sha Tsui"
Mong Kok Hostel,旅舍, 2374 0278,"Sun Hing Bldg, Mong Kok"
Po Leung Kuk Yao Ling Sun Hostel,旅舍, 2486 3366,"Tin Chak Est, Tin Shui Wai"
名都酒店,旅舍, 2614 1053,荃灣 沙咀道242
宏發旅館,旅舍, 2576 7509,銅鑼灣 百德大廈
京都旅館,旅舍, 2311 8743,尖沙咀 重慶大廈
保良局景林宿舍,旅舍, 2701 5333,將軍澳 景榕樓
榮泰賓館,旅舍, 2770 7391,油麻地 
偉成盒帶廠有限公司,光碟、影碟製造, 2595 1181,柴灣 祥達中心
DVPro有限公司,光碟、影碟製造, 2499 6928,油麻地 遠東發展大廈
美國ODC公司,光碟、影碟製造, 2541 1732,上環 啟時大廈
首榮光碟有限公司 ,光碟、影碟製造, 2353 5551,沙田 協興工業中心
浪子恩(香港)有限公司,光碟、影碟製造, 2356 0666,紅磡 志昌工業大樓
海天資訊科技公司,光碟、影碟製造, 8100 5882,葵涌 美豐大廈
海洋盒帶零件廠有限公司,光碟、影碟製造, 2897 9287,柴灣 新力工業大廈
博通實業有限公司,光碟、影碟製造, 2178 2672,將軍澳 廣寧閣
瑞盈科技有限公司,"光碟、影碟製造,錄影帶─批發及製造", 2558 4203,荃灣 楊屋道8
嘉利貿易公司,光碟、影碟製造, 2385 2213,九龍灣 富洋工業中心
嘉達光碟有限公司,光碟、影碟製造, 8100 4119,沙田 大生沙田倉庫中心
寶星集團(香港)有限公司,光碟、影碟製造, 2379 9668,柴灣 祥達中心
柏年旅運有限公司,"飛機票代售商,旅行社,air ticket,Hotel,Travel Agencies", 2527 8678,灣仔 莊士敦道36-42號聯發大廈2字樓C座
亞洲萬里通,飛機票代售商, 2747 3838,服務熱線
新一旅業有限公司,飛機票代售商, 2524 1033,尖沙咀 瑞信集團大廈
精誠旅遊有限公司,飛機票代售商, 2316 7168,尖沙咀 利雅商業大廈
Fish-Tail Tours & Travel,飛機票代售商, 3104 8191,"Civic Coml Bldg, Yau Ma Tei"
Paradise Investment & Devlpmnt Co,飛機票代售商, 2721 5325,"Harbour Crystal Centre, Tsim Sha Tsui East"
旅遊頻道服務有限公司,飛機票代售商, 2782 0282,旺角 華僑商業中心
銀禧票務,飛機票代售商, 2530 0540,上環 安泰大廈
驢友專業旅遊有限公司,飛機票代售商, 2771 2399,旺角 長榮大廈
Shama Mgt Ltd,服務式住宅, 2525 8312,"22 Hennessy Rd, Wan Chai"
163有限公司,服務式住宅, 2511 5848,灣仔 軒尼詩道163
Bright Concord Holdings Ltd,服務式住宅, 2838 4262,"72 Mt Kellett Rd, Peak"
Bright Richness Ltd,服務式住宅, 3602 2388,"Valley Orchid, Happy Valley"
Citadines Ashley TST Mgt (HK) Ltd,服務式住宅, 3156 2504,"18 Ashley Rd, Tsim Sha Tsui"
Convention Plaza Apts,服務式住宅, 2849 2120,"60 Peak Rd, Peak"
Cradock Investments Ltd,服務式住宅, 2507 4612,"Wan Chai, Wan Chai"
Daisy Ct,服務式住宅, 2533 7203,"22 Mosque St, Mid-levels"
Fusun Enterprises Ltd,服務式住宅, 2103 1400,"Workingshire Coml Bldg, Sheung Wan"
Gold Mind Investment Ltd,服務式住宅, 2186 6135,"74 Hollywood Rd, Sheung Wan"
Homey Ltd,服務式住宅, 2382 9300,"Wah Hen Coml Centre, Wan Chai"
Hui Fu (HK) Trdg Ltd,服務式住宅, 2802 6229,"Wellborne Coml Centre, North Point"
Ice Hse,服務式住宅, 2536 9719,"O/S 32 Ice House St, Central District"
Chung Pui Photo Supplies,攝影器材及用品─零售, 2868 3628,"Mainslit Bldg, Central District"
L & H Photollection Co Ltd,攝影器材及用品─零售, 3168 2188,銅鑼灣 Windsor Hse
Woo Ping Co,攝影器材及用品─零售, 2739 4167,"Park Lane Shopper's Boulevard, Tsim Sha Tsui"
Ying Kee Trdg,攝影器材及用品─零售, 2729 4233,"154 Apliu St, Sham Shui Po"
力天多媒體有限公司,攝影器材及用品─零售, 2781 1780,旺角 星際城市
天祥攝影器材公司,攝影器材及用品─零售, 2722 1265,尖沙咀 集友大廈
名鏡檯攝影器材公司,攝影器材及用品─零售, 2377 0363,尖沙咀東 半島中心
新三共有限公司,攝影器材及用品─零售, 2367 0350,尖沙咀 赫德道2A
達成攝影器材公司,攝影器材及用品─零售, 2540 3194,柴灣 祥達中心
攝影科學,攝影器材及用品─零售, 2525 0550,上環 永樂街12
Citicall Retail Mgt Ltd,攝影器材及用品─零售, 2576 6732,銅鑼灣 108 Percival St
New Francisco Photo Co,攝影器材及用品─零售, 2369 5677,"Mirror Tower, Tsim Sha Tsui East"
Ninedays Photography Ltd,攝影器材及用品─零售, 2366 9238,"Hankow Centre, Tsim Sha Tsui"
天星旅行社有限公司,"旅行社,China Visa,Express Visa", 2723 2306,尖沙咀 彌敦道27-33號良士大廈4樓A座
環越旅運有限公司,"旅行社,不丹,中亞,巴爾幹半島,尼泊爾,俄羅斯,高加索,斯里蘭卡,遠東", 2868 3231,上環 蘇杭街69號棉業大廈903-4室
⑩寶旅遊有限公司,旅行社, 2735 0660,油麻地 富利商業大廈
